 15T CXO     HIGH ISLAND RCO, HIGH ISLAND, TX
 15W LAN ZOB DENNIS FARMS ARPT, LAINGSBURG, MI
 15Z ENA ZAN MC CARTHY ARPT, MC CARTHY, AK
 16A ENA ZAN NUNAPITCHUK ARPT, NUNAPITCHUK, AK
 16B         HERON NECK CGLS/WOS, VINALHAVEN, ME
 16C         CGS/WOS, KENOSHA, WI
 16D PNM ZMP PERHAM MUNI ARPT, PERHAM, MN
 16G CLE ZOB SENECA COUNTY ARPT, TIFFIN, OH
 16J MCN ZJX DAWSON MUNI ARPT, DAWSON, GA
 16K KTN ZAN PORT ALICE SPB, PORT ALICE, AK
 16Q         WOS, NUIQSUT, AK
 16S MMV ZSE MYRTLE CREEK MUNICIPAL ARPT, MYRTLE CREEK, OR
 16W SEA ZSE LITTLE GOOSE LOCK AND DAM ARPT, STARBUCK, WA
 16Z ENA ZAN MC GRATH, AK
 16Z MCG ZAN MC GRATH, AK
 17B         LIBBY ISLAND CGLS/WOS, WEST JONESPORT, ME
 17C         CGS/WOS, LUDINGTON, MI
 17G CLE ZOB PORT BUCYRUS-CRAWFORD COUNTY ARPT, BUCYRUS, OH
 17J MCN ZJX DONALSONVILLE MUNI ARPT, DONALSONVILLE, GA
 17K MLC ZAB BOISE CITY ARPT, BOISE CITY, OK
 17M GWO ZME MAGEE MUNI ARPT, MAGEE, MS
 17N MIV ZNY CROSS KEYS ARPT, CROSS KEYS, NJ
 17S MMV ZSE CHEHALEM AIRPARK ARPT, NEWBERG, OR
 17U CDC ZLC JAKE GARN ARPT, EAGLE MOUNTAIN, UT
 17V DEN ZDV HAXTUN MUNI ARPT, HAXTUN, CO
 17Z DLG ZAN MANOKOTAK, AK
 17Z ENA ZAN MANOKOTAK, AK
 18A MCN ZTL FRANKLIN COUNTY ARPT, CANON, GA
 18B         MANANA ISLAND CGFS/WOS, MONHEGAN, ME
 18C         CGS/WOS, MICHIGAN CITY, IN
 18G         DETROIT RIVER CGLS/WOS, GIBRALTAR, MI
 18I LOU ZID MC CREARY COUNTY ARPT, PINE KNOT, KY
 18K ICT ZKC FOWLER ARPT, FOWLER, KS
 18N         NEW LONDON LEDGE CGLS/WOS, NEW LONDON, CT
 18V DEN ZDV PLATTE VALLEY AIRPARK ARPT, HUDSON, CO
 18Y PNM ZMP MILACA MUNI ARPT, MILACA, MN
 18Z         EAGLE CREEK NR 1 SAWRS, EAGLE CREEK, AK
 19A MCN ZTL JACKSON COUNTY ARPT, JEFFERSON, GA
 19B         MATINICUS ROCK CGLS/WOS, ROCKLAND, ME
 19C         CGS/WOS, MUSKEGON, MI
 19D         RCO, MORA, MN
 19D PNM     MORA RCO, MORA, MN
 19G         CG BASE/WOS, BUFFALO, NY
 19M GWO ZME C. A. MOORE ARPT, LEXINGTON, MS
 19N MIV ZNY CAMDEN COUNTY ARPT, BERLIN, NJ
 19P JNU ZAN PORT PROTECTION, AK
 19P SIT ZAN PORT PROTECTION, AK
 19S ICT ZKC SUBLETTE FLYING CLUB ARPT, SUBLETTE, KS
 19T COU ZKC TAN TAR A RESORT SPB, OSAGE BEACH, MO
 1A0 BNA ZTL DALLAS BAY SKY PARK ARPT, CHATTANOOGA, TN
 1A1 BTV ZBW GREEN ACRES ARPT, LIVINGSTON, NY
 1A2 GFK ZMP ARTHUR ARPT, ARTHUR, ND
 1A3 BNA ZTL MARTIN CAMPBELL FIELD ARPT, COPPERHILL, TN
 1A4 ANB ZJX LOGAN FIELD ARPT, SAMSON, AL
 1A5 RDU ZTL MACON COUNTY ARPT, FRANKLIN, NC
 1A6 LOU ZID MIDDLESBORO-BELL COUNTY ARPT, MIDDLESBORO, KY
 1A7 BNA ZME JACKSON COUNTY ARPT, GAINESBORO, TN
 1A8 RNO ZOA EMPIRE ARPT, EMPIRE, NV
 1A9 ANB     PRATTVILLE - GROUBY FIELD ARPT, PRATTVILLE, AL
 1A9 ANB ZTL PRATTVILLE - GROUBY FIELD ARPT, PRATTVILLE, AL
 1AK         POINT MCINTYRE ARPT, POINT MCINTYRE, AK
 1B0 BGR ZBW DEXTER REGIONAL ARPT, DEXTER, ME
 1B1 BTV ZBW COLUMBIA COUNTY ARPT, HUDSON, NY
 1B2 BDR ZBW KATAMA AIRPARK ARPT, EDGARTOWN, MA
 1B3 BTV ZBW FAIR HAVEN MUNI ARPT, FAIR HAVEN, VT
 1B5 BGR ZBW FRANCONIA ARPT, FRANCONIA, NH
 1B6 BDR ZBW HOPEDALE INDUSTRIAL PARK ARPT, HOPEDALE, MA
 1B8 BTV ZBW CHAPIN FLD ARPT, CAMBRIDGE, NY
 1B9 BDR     MANSFIELD RCO, MANSFIELD, MA
 1B9 BDR ZBW MANSFIELD MUNI ARPT, MANSFIELD, MA
 1C1 STL ZAU PAXTON ARPT, PAXTON, IL
 1C2 IKK     NEW LENOX RCO, NEW LENOX, IL
 1C2 IKK ZAU HOWELL-NEW LENOX ARPT, NEW LENOX, IL
 1C3 BTV ZBW ARGYLE ARPT, ARGYLE, NY
 1C4 DCA ZDC RAINTREE SPB, ELKTON, MD
 1C5 IKK ZAU CLOW INTL ARPT, BOLINGBROOK, IL
 1C8 IKK ZAU COTTONWOOD ARPT, ROCKFORD, IL
 1C9 OAK ZOA FRAZIER LAKE AIRPARK ARPT, HOLLISTER, CA
 1D1 HON ZMP MILBANK MUNI ARPT, MILBANK, SD
 1D2 LAN ZOB CANTON-PLYMOUTH-METTETAL ARPT, PLYMOUTH, MI
 1D3 HON ZMP PLATTE MUNI ARPT, PLATTE, SD
 1D4 CLE ZOB MAYFIELD ARPT, AKRON, OH
 1D5 BUF ZBW LUTHER ARPT, CHITTENANGO, NY
 1D6 PNM ZMP HECTOR MUNI ARPT, HECTOR, MN
 1D7 HON ZMP THE SIGURD ANDERSON ARPT, WEBSTER, SD
 1D8 HON ZMP REDFIELD MUNI ARPT, REDFIELD, SD
 1DS AND ZJX DRY SWAMP ARPT, ORANGEBURG, SC
 1E2 SJT ZAB TERLINGUA RANCH ARPT, ALPINE, TX
 1E4 FTW ZAB PALO DURO ARPT, AMARILLO, TX
 1E7 FTW ZAB BUFFALO ARPT, AMARILLO, TX
 1E8 BTV ZBW MOORES ARPT, DEGRASSE, NY
 1E9 FTW ZAB MAPLES FIELD ARPT, CANYON, TX
 1F0 MLC ZFW ARDMORE DOWNTOWN EXECUTIVE ARPT, ARDMORE, OK
 1F1 MLC ZFW LAKE MURRAY STATE PARK ARPT, OVERBROOK, OK
 1F2 BTV ZBW PLATEAU SKY RANCH ARPT, EDINBURG, NY
 1F4 MLC ZFW MADILL MUNI ARPT, MADILL, OK
 1F5 ICT ZDV HOXIE-SHERIDAN COUNTY ARPT, HOXIE, KS
 1F6 BUF ZBW DOLGEVILLE ARPT, DOLGEVILLE, NY
 1F7 FTW ZFW AIRPARK EAST ARPT, DALLAS, TX
 1G0 CLE ZOB WOOD COUNTY ARPT, BOWLING GREEN, OH
 1G1 CLE ZOB ELYRIA ARPT, ELYRIA, OH
 1G3 CLE ZOB KENT STATE UNIV ARPT, KENT, OH
 1G4 PRC ZLA GRAND CANYON WEST ARPT, PEACH SPRINGS, AZ
 1G5 CLE ZOB MEDINA MUNICIPAL ARPT, MEDINA, OH
 1G6 BUF ZBW MICHAEL AIRFIELD ARPT, CICERO, NY
 1G7         MISSISSIPPI CANYON BLOCK 194 SAWRS, GULF OF MEXICO, OG
 1G8 CLE ZOB EDDIE DEW MEMORIAL AIRPARK ARPT, TORONTO, OH
 1H0 STL ZKC CREVE COEUR ARPT, ST LOUIS, MO
 1H1 BUF ZBW AIRLANE ENTERPRISES ARPT, CLAY, NY
 1H2 STL ZKC EFFINGHAM COUNTY MEMORIAL ARPT, EFFINGHAM, IL
 1H3 COU ZKC LINN STATE TECHNICAL COLLEGE ARPT, LINN, MO
 1H4 BTV ZBW GREENVILLE-RAINBOW ARPT, GREENVILLE, NY
 1H5 COU ZKC WILLOW SPRINGS MEMORIAL ARPT, WILLOW SPRINGS, MO
 1H6 MLC ZKC HARVEY YOUNG ARPT, TULSA, OK
 1H8 STL ZID CASEY MUNI ARPT, CASEY, IL
 1I1 BTV ZBW MARCY FIELD ARPT, KEENE, NY
 1I3 HUF ZID SHAWNEE FIELD ARPT, BLOOMFIELD, IN
 1I5 BTV ZBW FREEHOLD ARPT, FREEHOLD, NY
 1I6 HUF ZID HOLIDAY INN LAKEVIEW HELIPORT, CLARKSVILLE, IN
 1I7 HUF ZID CLINTON ARPT, CLINTON, IN
 1I8 HUF ZAU CONVERSE ARPT, CONVERSE, IN
 1I9 HUF ZAU DELPHI MUNI ARPT, DELPHI, IN
 1J0 GNV ZJX TRI-COUNTY ARPT, BONIFAY, FL
 1J1         CGS/WOS, ST SIMONS ISLAND, GA
 1J2         TYBEE USCG ANT/WOS, SAVANNAH BEACH, GA
 1J3         PONCE DE LEON INLET CGS/WOS, NEW SMYRNA BEACH, FL
 1J4         CAPE SAN BLAS CG LORAN STN/WOS, PORT SAINT JOE, FL
 1J5         SANTA ROSA CGS/WOS, GULF BREEZE, FL
 1J6 PIE ZJX BOB LEE FLIGHT STRIP ARPT, DELAND, FL
 1J9 GNV ZJX FORT WALTON BEACH ARPT, NAVARRE, FL
 1K1 ICT ZKC BENTON ARPT, BENTON, KS
 1K2 MLC ZFW LINDSAY MUNI ARPT, LINDSAY, OK
 1K3 ICT ZKC HAMILTON FIELD ARPT, DERBY, KS
 1K4 MLC ZFW DAVID JAY PERRY ARPT, GOLDSBY, OK
 1K5 MLC ZKC WAYNOKA MUNI ARPT, WAYNOKA, OK
 1K6 ICT ZKC ELLINWOOD MUNI ARPT, ELLINWOOD, KS
 1K7 ICT ZKC FREDONIA ARPT, FREDONIA, KS
 1K8 MLC ZKC CRAIG COUNTY SOUTH GRAND LAKE ARPT, KETCHUM, OK
 1K9 ICT ZKC SATANTA MUNI ARPT, SATANTA, KS
 1KC FAI ZAN KALAKAKET CREEK AS ARPT, KALAKAKET CREEK, AK
 1L0 DRI ZHU ST JOHN THE BAPTIST PARISH ARPT, RESERVE, LA
 1L1 RNO ZLA LINCOLN COUNTY ARPT, PANACA, NV
 1L2         SANTA MONICA PIER CVLN WOS, SANTA MONICA, CA
 1L3 RNO ZLA SEARCHLIGHT ARPT, SEARCHLIGHT, NV
 1L4 RNO ZLA KIDWELL ARPT, CAL NEV ARI, NV
 1L7 CDC ZLC ESCALANTE MUNI ARPT, ESCALANTE, UT
 1L8 CDC ZLA GENERAL DICK STOUT FIELD ARPT, HURRICANE, UT
 1L9 CDC ZLC PAROWAN ARPT, PAROWAN, UT
 1M1 JBR ZME NORTH LITTLE ROCK MUNI ARPT, NORTH LITTLE ROCK, AR
 1M2 GWO ZME BELZONI MUNI ARPT, BELZONI, MS
 1M3 ANB ZME ARDMORE ARPT, ARDMORE, AL
 1M4 ANB ZME POSEY FIELD ARPT, HALEYVILLE, AL
 1M5 BNA ZME PORTLAND MUNI ARPT, PORTLAND, TN
 1M6 LOU ZME STANDARD FIELD ARPT, ELKTON, KY
 1M7 LOU ZME FULTON ARPT, FULTON, KY
 1M8 BDR ZBW MYRICKS ARPT, BERKLEY, MA
 1M9 LOU ZME LAKE BARKLEY STATE PARK ARPT, CADIZ, KY
 1MO COU ZKC MOUNTAIN GROVE MEMORIAL ARPT, MOUNTAIN GROVE, MO
 1N1 ABQ ZAB SANDIA AIRPARK ESTATES EAST ARPT, EDGEWOOD, NM
 1N2 ISP ZNY SPADARO ARPT, EAST MORICHES, NY
 1N3 AOO ZOB ALBERT ARPT, PHILIPSBURG, PA
 1N4 MIV ZDC WOODBINE MUNI ARPT, WOODBINE, NJ
 1N5 DCA ZDC BENNETT ARPT, SALISBURY, MD
 1N7 MIV ZNY BLAIRSTOWN ARPT, BLAIRSTOWN, NJ
 1N9 IPT ZNY ALLENTOWN QUEEN CITY MUNI ARPT, ALLENTOWN, PA
 1O0 MMV ZSE LAKE WOAHINK SPB, FLORENCE, OR
 1O1 MLC ZFW GRANDFIELD MUNI ARPT, GRANDFIELD, OK
 1O2 OAK ZOA LAMPSON FIELD ARPT, LAKEPORT, CA
 1O3 RIU ZOA LODI ARPT, LODI, CA
 1O4 MLC ZFW THOMAS MUNI ARPT, THOMAS, OK
 1O5 RIU ZSE MONTAGUE-YREKA ROHRER FIELD ARPT, MONTAGUE, CA
 1O6 RIU ZOA DUNSMUIR MUNI-MOTT ARPT, DUNSMUIR, CA
 1O8 MLC ZFW TIPTON MUNI ARPT, TIPTON, OK
 1O9 MLC ZFW FAIRGROUND HELIPORT, OKLAHOMA CITY, OK
 1P1 BGR ZBW PLYMOUTH MUNI ARPT, PLYMOUTH, NH
 1Q1 RIU ZOA ECKERT FIELD ARPT, STRATHMORE, CA
 1Q2 RNO ZOA SPAULDING ARPT, SUSANVILLE, CA
 1Q4 RIU ZOA NEW JERUSALEM ARPT, TRACY, CA
 1Q5 OAK ZOA GRAVELLY VALLEY ARPT, UPPER LAKE, CA
 1Q9 HNL ZHN MILI ARPT, MILI ISLAND, MH
 1R1 DRI ZHU JENA ARPT, JENA, LA
 1R4 DRI ZHU WOODWORTH ARPT, WOODWORTH, LA
 1R7 GWO ZHU BROOKHAVEN-LINCOLN COUNTY ARPT, BROOKHAVEN, MS
 1R8 ANB ZHU BAY MINETTE MUNI ARPT, BAY MINETTE, AL
 1RL SEA ZSE POINT ROBERTS AIRPARK ARPT, POINT ROBERTS, WA
 1S0 SEA ZSE PIERCE COUNTY - THUN FIELD ARPT, PUYALLUP, WA
 1S1 BOI ZSE ECKHART INTL ARPT, PORTHILL, ID
 1S2 SEA ZSE DARRINGTON MUNI ARPT, DARRINGTON, WA
 1S3 GTF ZLC TILLITT FIELD ARPT, FORSYTH, MT
 1S4 MLC ZKC SEILING ARPT, SEILING, OK
 1S5 SEA ZSE SUNNYSIDE MUNI ARPT, SUNNYSIDE, WA
 1S6 BOI ZSE PRIEST RIVER MUNI ARPT, PRIEST RIVER, ID
 1S7 BOI ZSE SLATE CREEK ARPT, SLATE CREEK, ID
 1S8 MMV ZSE ARLINGTON MUNI ARPT, ARLINGTON, OR
 1S9 SEA ZSE SAND CANYON ARPT, CHEWELAH, WA
 1T0         EUGENE ISLAND BLOCK 314 SAWRS, GULF OF MEXICO, LA
 1T7 SJT ZHU KESTREL AIRPARK ARPT, SAN ANTONIO, TX
 1T8         ARPT, SAN ANTONIO, TX
 1T8 SJT ZHU BULVERDE AIRPARK ARPT, SAN ANTONIO, TX
 1T9 CXO     LESIKAR RANCH ARPT, HALLETTSVILLE, TX
 1T9 CXO ZHU LESIKAR RANCH ARPT, HALLETTSVILLE, TX
 1U0 BOI ZLC BEAR TRAP ARPT, MINIDOKA, ID
 1U1 BOI ZLC MOOSE CREEK /USFS/ ARPT, MOOSE CREEK RANGER STATION, ID
 1U2 BOI ZLC MUD LAKE/WEST JEFFERSON COUNTY/ ARPT, MUD LAKE, ID
 1U3 BOI ZLC MURPHY ARPT, MURPHY, ID
 1U4 BOI ZLC NEW MEADOWS ARPT, NEW MEADOWS, ID
 1U6 BOI ZLC OAKLEY MUNI ARPT, OAKLEY, ID
 1U7 BOI ZLC BEAR LAKE COUNTY ARPT, PARIS, ID
 1U9 BOI ZLC PINE ARPT, PINE, ID
 1V0 ABQ ZDV NAVAJO STATE PARK ARPT, NAVAJO DAM, NM
 1V1         AWRS, RIFLE, CO
 1V2 OLU ZDV GRANT COUNTY ARPT, HYANNIS, NE
 1V4         FAIRBANKS MUSEUM AMOS, ST JOHNSBURY, VT
 1V5 DEN ZDV BOULDER MUNI ARPT, BOULDER, CO
 1V6 DEN ZDV FREMONT COUNTY ARPT, CANON CITY, CO
 1V7         AWRS, DULCE, NM
 1V8 DEN ZDV LEACH ARPT, CENTER, CO
 1V9 DEN ZDV BLAKE FIELD ARPT, DELTA, CO
 1W0 SEA ZSE J-Z ARPT, ALMIRA, WA
 1W1 SEA ZSE GROVE FIELD ARPT, CAMAS, WA
 1W2         CROWN POINT RCO, CROWN POINT, IN
 1W3 EKN ZOB MEXICO FARMS ARPT, CUMBERLAND, MD
 1W4 DAY ZID MAYS HELIPORT, NEWTOWN, OH
 1W5 DCA ZNY HOBY WOLF ARPT, ELDERSBURG, MD
 1W9         WRIGHTSVILLE CGS/WOS, WRIGHTSVILLE BEACH, NC
 1WF DAY ZID WACO FIELD ARPT, TROY, OH
 1X1 FTW ZKC HIGGINS-LIPSCOMB COUNTY ARPT, HIGGINS, TX
 1Y3 FOD ZMP JUDGE LEWIS FLD MT AYR MUNI ARPT, MOUNT AYR, IA
 1Y5 FOD ZAU NEW HAMPTON MUNI ARPT, NEW HAMPTON, IA
 1Y7         WOS, YUMA/YUMA PROVING GROUND, AZ
 1Y9 FOD ZMP PAULLINA MUNI ARPT, PAULLINA, IA
 1Z1 PRC ZLA GRAND CANYON BAR TEN AIRSTRIP ARPT, WHITMORE, AZ
 1Z2         UPOLU POINT CGLS/WOS, HAWI, HI
 1Z4         COOPB, KOLOA, HI
 1Z5         GEOREF PT., LAHAINA,MAUI, HI
 1Z6         CG LORAN STN/WOS, FRENCH FRIGATE SHOALS, HI
 1Z7         GEOREF PT., KAWAIHAE, HI
 1Z9 JNU ZAN ELLAMAR SPB, ELLAMAR, AK
 20A ANB ZTL ROBBINS FIELD ARPT, ONEONTA, AL
 20B         CGS/WOS, ROCKLAND, ME
 20C         CGS/WOS, ST JOSEPH, MI
 20E PRC ZAB MARICOPA MEDICAL CENTER HELIPORT, PHOENIX, AZ
 20G         CGS/WOS, ASHTABULA, OH
 20J         JONESPORT USCG/MARS, WEST JONESPORT, ME
 20K FAI ZAN QUAIL CREEK ARPT, QUAIL CREEK, AK
 20M GWO ZME MACON MUNI ARPT, MACON, MS
 20N ISP ZNY KINGSTON-ULSTER ARPT, KINGSTON, NY
 20R SJT ZHU CRYSTAL CITY MUNI ARPT, CRYSTAL CITY, TX
 20S         BONNEVILLE DAM USA-CE WOS, BONNEVILLE, OR
 20U GFK ZLC BEACH ARPT, BEACH, ND
 20V DEN ZDV MC ELROY AIRFIELD ARPT, KREMMLING, CO
 20Z         GEOREF PT., KAHUKU POINT, OAHU, HI
 21B         MOUNT DESSERT CGLS/WOS, SOUTHWEST HARBOR, ME
 21C         CGS/WOS, SHEBOYGAN, WI
 21D PNM ZMP LAKE ELMO ARPT, ST PAUL, MN
 21F FTW     JACKSBORO RCO, JACKSBORO, TX
 21F FTW ZFW JACKSBORO MUNI ARPT, JACKSBORO, TX
 21G         CGS/WOS, MARBLEHEAD, OH
 21H         ARPT, ANACORTES, WA
 21H SEA ZSE SKYLINE SPB, ANACORTES, WA
 21M BGR ZBW CURRIER'S SPB, GREENVILLE JUNCTION, ME
 21N ISP ZNY MATTITUCK ARPT, MATTITUCK, NY
 21W SEA ZSE RANGER CREEK ARPT, GREENWATER, WA
 21Z         GEOREF PT., NANAKULI,OAHU, HI
 22D AOO ZOB BANDEL ARPT, EIGHTY FOUR, PA
 22F FTW ZFW KENT COUNTY ARPT, JAYTON, TX
 22I DAY ZID VINTON COUNTY ARPT, MC ARTHUR, OH
 22M GWO ZME PONTOTOC COUNTY ARPT, PONTOTOC, MS
 22N IPT ZNY JAKE ARNER MEMORIAL ARPT, LEHIGHTON, PA
 22S MMV ZSE PAISLEY ARPT, PAISLEY, OR
 22W RDU ZTL TRANSYLVANIA COUNTY ARPT, BREVARD, NC
 22Y PNM ZMP MOREY'S ARPT, MOTLEY, MN
 22Z         GEOREF PT., WAIANAE,OAHU, HI
 23A ANB ZME MALLARD ARPT, YORK, AL
 23B         SEGUIN ISLAND CGLS/WOS, POPHAM BEACH, ME
 23D PNM ZMP KARLSTAD MUNI ARPT, KARLSTAD, MN
 23G         CLEVELAND HARBOR CGS/WOS, CLEVELAND, OH
 23M GWO ZME CLARKE COUNTY ARPT, QUITMAN, MS
 23N ISP ZNY BAYPORT AERODROME ARPT, BAYPORT, NY
 23R SJT ZHU DEVINE MUNI ARPT, DEVINE, TX
 23S GTF ZLC SEELEY LAKE ARPT, SEELEY LAKE, MT
 23Y PNM ZMP MURDOCK MUNI ARPT, MURDOCK, MN
 24A RDU ZTL JACKSON COUNTY ARPT, SYLVA, NC
 24B         WEST QUODDY HEAD CGLS/WOS, LUBEC, ME
 24C LAN ZAU LOWELL CITY ARPT, LOWELL, MI
 24F FTW ZFW CYPRESS RIVER ARPT, JEFFERSON, TX
 24G         CGS/WOS, TOLEDO, OH
 24J GNV ZJX SUWANNEE COUNTY ARPT, LIVE OAK, FL
 24K BOI ZLC KRASSEL USFS ARPT, MC CALL, ID
 24M LAN ZAU WILDERNESS AIRPARK ARPT, KENT CITY, MI
 24N ABQ ZDV JICARILLA APACHE NATION ARPT, DULCE, NM
 24R SJT ZHU DILLEY AIRPARK ARPT, DILLEY, TX
 24S MMV ZSE PINEHURST STATE ARPT, PINEHURST, OR
 24Z         GEOREF PT, MAKAPUU POINT,OAHU, HI
 25A ANB ZTL MCMINN ARPT, WEAVER, AL
 25B         PORTSMOUTH HARBOR CGS/WOS, NEW CASTLE, NH
 25C         AMOS, AUBURN, AL
 25D PNM ZMP FOREST LAKE ARPT, FOREST LAKE, MN
 25G         CGS/WOS, ERIE, PA
 25J MCN ZJX CUTHBERT-RANDOLPH ARPT, CUTHBERT, GA
 25M GWO ZME RIPLEY ARPT, RIPLEY, MS
 25N MIV ZDC RUDYS ARPT, VINELAND, NJ
 25T         ALAMINOS CANYON 25A, GULF OF MEXICO, TX
 25U MMV ZSE MEMALOOSE ARPT, IMNAHA, OR
 25Y PNM ZMP NEW YORK MILLS MUNI ARPT, NEW YORK MILLS, MN
 25Z         GEOREF PT., HALEIWA,OAHU, HI
 26A ANB ZTL ASHLAND/LINEVILLE ARPT, ASHLAND/LINEVILLE, AL
 26B         ISLE OF SHOALS CGLS/WOS, NEW CASTLE, NH
 26G         CGS/WOS, ROCHESTER, NY
 26N MIV ZDC OCEAN CITY MUNI ARPT, OCEAN CITY, NJ
 26R CXO ZHU JACKSON COUNTY ARPT, EDNA, TX
 26U MMV ZLC MC DERMITT STATE ARPT, MC DERMITT, OR
 26W LAN ZOB WOLF LAKE ARPT, NAPOLEON, MI
 26Y         BROWNS LANDING AWRS, WHITEFISH POINT, MI
 26Z         GEOREF PT., WAIMEA BAY,OAHU, HI
 27A MCN ZTL ELBERT COUNTY-PATZ FIELD ARPT, ELBERTON, GA
 27B         CAPE NEDDICK CGLS/WOS, YORK BEACH, ME
 27C LAN ZMP MECOSTA MORTON ARPT, MECOSTA, MI
 27D PNM ZMP MYERS FIELD ARPT, CANBY, MN
 27G         CGS/WOS, LORAIN, OH
 27J AND ZJX NEWBERRY COUNTY ARPT, NEWBERRY, SC
 27K LOU ZID GEORGETOWN SCOTT COUNTY - MARSHALL FLD ARPT, GEORGETOWN, KY
 27R SJT ZFW ELDORADO ARPT, ELDORADO, TX
 27U         SALMON AWRS, SALMON, ID
 27W SEA ZSE LAKE WENATCHEE STATE ARPT, LEAVENWORTH, WA
 27Y         AMOS, GRAND MARAIS, MI
 27Z         GEOREF PT., MOKAPU POINT,OAHU, HI
 28A RDU ZTL GOOSE CREEK ARPT, INDIAN TRAIL, NC
 28G         CGS/WOS, OSWEGO, NY
 28J GNV     PALATKA MUNI - LT. KAY LARKIN FIELD ARPT, PALATKA, FL
 28J GNV     PALATKA RCO, PALATKA, FL
 28J GNV ZJX PALATKA MUNI - LT. KAY LARKIN FIELD ARPT, PALATKA, FL
 28K         GREEN CANYON BLOCK 52 SAWRS, GULF OF MEXICO, OG
 28M BDR ZBW CRANLAND ARPT, HANSON, MA
 28N MIV ZDC VINELAND-DOWNSTOWN ARPT, VINELAND, NJ
 28S         AWRS, SUNNYVALE, CA
 28T         SAWRS, SABINE PASS, TX
 28U MMV ZLC OWYHEE RESERVOIR STATE ARPT, OWYHEE, OR
 28Y         NORTH MANITOU SHOAL CGLS/WOS, LELAND, MI
 28Z         GEOREF PT., KAILUA,OAHU, HI
 29B         BOSTON CGLS/WOS, HULL, MA
 29C LAN ZMP GRINDSTONE AIR HARBOR ARPT, PORT AUSTIN, MI
 29D AOO ZOB GROVE CITY ARPT, GROVE CITY, PA
 29F FTW ZFW JOE VAUGHN SPRAYING ARPT, KRESS, TX
 29G CLE ZOB PORTAGE COUNTY ARPT, RAVENNA, OH
 29N MIV ZDC KROELINGER ARPT, VINELAND, NJ
 29S GTF ZLC GARDINER ARPT, GARDINER, MT
 29Y         DEVILS ISLAND CGLS/WOS, BAYFIELD, WI
 29Z         GEOREF PT., WAIMANLO,OAHU, HI
 2A0 BNA ZTL MARK ANTON ARPT, DAYTON, TN
 2A1 BNA ZID JAMESTOWN MUNI ARPT, JAMESTOWN, TN
 2A2 JBR ZME HOLLEY MOUNTAIN AIRPARK ARPT, CLINTON, AR
 2A3 ENA ZAN LARSEN BAY ARPT, LARSEN BAY, AK
 2A4 FAI ZAN VOR LAKE WATERLANE SPB, BETTLES, AK
 2A5 RDU ZTL CAUSEY ARPT, LIBERTY, NC
 2A6 JBR ZME HOLLY GROVE MUNI ARPT, HOLLY GROVE, AR
 2A7 DAY ZID DEPARTMENT OF TRANSPORTATION HELIPORT, COLUMBUS, OH
 2A8 ANB ZME ADDISON MUNICIPAL ARPT, ADDISON, AL
 2A9 ENA ZAN KOTLIK ARPT, KOTLIK, AK
 2AB HHR     MOUNT POTOSI FLTWO, MOUNT POTOSI, NV
 2AB RNO     MOUNT POTOSI RCO, MOUNT POTOSI, NV
 2AK ENA ZAN LIME VILLAGE ARPT, LIME VILLAGE, AK
 2B0         WHITEHEAD CGLS/MARS, SPRUCE HEAD, ME
 2B1 BDR ZBW CAPE COD ARPT, MARSTON MILLS, MA
 2B2 BDR ZBW PLUM ISLAND ARPT, NEWBURYPORT, MA
 2B3 BGR ZBW PARLIN FIELD ARPT, NEWPORT, NH
 2B4 DCA     BUCK'S ELBOW MOUNTAIN RCO, CHARLOTTSVILLE, VA
 2B6 DAY ZID HOLLISTER FIELD ARPT, WILMINGTON, OH
 2B7 BGR ZBW PITTSFIELD MUNI ARPT, PITTSFIELD, ME
 2B8         PORTLAND HEAD CGLS/WOS, PORTLAND, ME
 2B9 BTV ZBW POST MILLS ARPT, POST MILLS, VT
 2C2         C-STATION WOS, WHITE SANDS MISSILE RANGE, NM
 2C3 LAN ZOB SALINE ARPT, SALINE, MI
 2C4 PNM ZMP FLYING A ARPT, CHATFIELD, MN
 2C5 LAN ZAU ALMENA ARPT, PAW PAW, MI
 2C6 IKK ZAU TRI-COUNTY ARPT, YATES CITY, IL
 2C7 FAI ZAN SHAKTOOLIK, AK
 2C7 OME ZAN SHAKTOOLIK, AK
 2C8 GFK ZMP CAVALIER MUNI ARPT, CAVALIER, ND
 2CB GNV ZJX CAMP BLANDING AAF/NG ARPT, CAMP BLANDING MIL RES(STARKE), FL
 2D1 CLE ZOB BARBER ARPT, ALLIANCE, OH
 2D2 DCA     FALLS CHURCH RCO, FALLS CHURCH, VA
 2D3 ENA ZAN GOODING LAKE SPB, PALMER, AK
 2D5 GFK ZMP OAKES MUNI ARPT, OAKES, ND
 2D6 CLE ZOB BANNOCK HELIPORT, BANNOCK, OH
 2D7 CLE ZOB BEACH CITY ARPT, BEACH CITY, OH
 2DP         DARE COUNTY AWS COMEDS STN, STUMPY POINT, NC
 2DP         DARE COUNTY GUNNERY RANGE, STUMPY POINT, NC
 2DT MLC ZFW DOWNTOWN AIRPARK ARPT, OKLAHOMA CITY, OK
 2E2 LAN ZOB SHARPE'S STRIP ARPT, EMMETT, MI
 2E3 FTW ZAB CLUCK RANCH ARPT, GRUVER, TX
 2E4 HUF ZAU HELI-BELL MUSEUM HELIPORT, MENTONE, IN
 2E5 ABQ ZAB DELL CITY MUNI ARPT, DELL CITY, TX
